	rid	cid
412	632292d2c07ebe3bd67c061b2162f221a2098866	3611341623
413	2c6896179ecbc6538f5f32db481d1449c714aba5	3611360095
414	2c6896179ecbc6538f5f32db481d1449c714aba5	3611360095
415	2c6896179ecbc6538f5f32db481d1449c714aba5	3611360095
416	2c6896179ecbc6538f5f32db481d1449c714aba5	3611360095
417	2c6896179ecbc6538f5f32db481d1449c714aba5	3611360095
418	769197ebd18b9a1df0418648dad859850240c071	3611351968
419	42363f51fd5ea75620aec57f44ca0416aabfad1d	3611263027
420	42363f51fd5ea75620aec57f44ca0416aabfad1d	3611263027
421	4526a4a8857a2e9cbbb0c6ae4af87adb0de397be	3611243927
422	4526a4a8857a2e9cbbb0c6ae4af87adb0de397be	3611243927
423	4f9e11798b237390e2ef26f9107cc40c8252e7ff	3611178059
424	dec41f5af98b555ddc37225f757cb565304dce8e	3611332824
425	3e816b427397802fdd2a04256853266456842046	3611324970
426	3e816b427397802fdd2a04256853266456842046	3611324970
427	4c2976df1b20d229835cabd91bf0214284291e57	3611232181
428	432bb786f5d6ce82f81f2e57212bad887d6a942c	3611253229
429	432bb786f5d6ce82f81f2e57212bad887d6a942c	3611253229
430	432bb786f5d6ce82f81f2e57212bad887d6a942c	3611253229
431	4f4e89bdfcf165e22810c76e48d8bc8d397b77f2	3611463020
432	4f4e89bdfcf165e22810c76e48d8bc8d397b77f2	3611463020
433	3212c25fa8066ca6726f6511d960966305402a2b	3611451018
434	3212c25fa8066ca6726f6511d960966305402a2b	3611451018
435	cc0e2491db50966df0e59ae06706b225dad339c9	3611314345
436	74c26863f63361737a555b4e1f9f4a14fb126e4c	3611251852
437	74c26863f63361737a555b4e1f9f4a14fb126e4c	3611251852
438	74c26863f63361737a555b4e1f9f4a14fb126e4c	3611251852
439	74c26863f63361737a555b4e1f9f4a14fb126e4c	3611251852
440	74c26863f63361737a555b4e1f9f4a14fb126e4c	3611251852
441	b33b2a921b4a17f46e9fe37fae74f4dfb3f8a02b	3611269758
442	b33b2a921b4a17f46e9fe37fae74f4dfb3f8a02b	3611269758
443	b33b2a921b4a17f46e9fe37fae74f4dfb3f8a02b	3611269758
444	eb1eaeea36bc6e1c74244f0fd2248ccefa822230	3611390457
445	471cccf909487f7fdab2b16cb972ea4a94ec5da9	3611377401
446	f5ec4f45aea123e0dc0b1259e819be5415fd4c3a	3611253851
447	f5ec4f45aea123e0dc0b1259e819be5415fd4c3a	3611253851
448	f5ec4f45aea123e0dc0b1259e819be5415fd4c3a	3611253851
449	f5ec4f45aea123e0dc0b1259e819be5415fd4c3a	3611253851
450	f5ec4f45aea123e0dc0b1259e819be5415fd4c3a	3611253851
451	66ad914ac4bc214c64135d0ff449f4918dd5a426	3611336554
452	045cf8aae12aff1e51c05a5797081f450f6afd7d	3611292354
453	c3dd0cc989d900e76aa40a7c715a60f6a2f468dd	3611324139
454	30d0a3503002748c41f24726b9209db49afcaeeb	3611274907
455	e9fb06c7788ce9202035121d668a9e6642e92425	3611329751
456	e9fb06c7788ce9202035121d668a9e6642e92425	3611329751
457	e9fb06c7788ce9202035121d668a9e6642e92425	3611329751
458	e9fb06c7788ce9202035121d668a9e6642e92425	3611329751
459	e9fb06c7788ce9202035121d668a9e6642e92425	3611329751
460	e9fb06c7788ce9202035121d668a9e6642e92425	3611329751
461	46506cbd9c85158c097e6b797b34d3c6321650c9	3611287765
462	b3b45d23a06f10aceee56959ee3f380604c74b08	3611375394
463	0315d3bf56011d4632991ca171913c31a9c0c1f4	3611423461
464	ada8c16cfca681910973dbb49bb61e74d49ffabe	3611453240
465	13e8489197341bee8e2570b8f72605d0a5464b35	3611357642
466	13e8489197341bee8e2570b8f72605d0a5464b35	3611357642
467	dc0880ebb8d9e971dabf2168ae0de3e6911e3a12	3611438278
468	2c34c2e4e96289e405565c6b4b7f28a71ff1e284	3611383428
469	2c34c2e4e96289e405565c6b4b7f28a71ff1e284	3611383428
470	5f0d0285d7a5f2cedb838c606cbe3b687bd9f09f	3611343647
471	5f0d0285d7a5f2cedb838c606cbe3b687bd9f09f	3611343647
472	a101382831ee2c7da5f9704f161dcf22b662e113	3611208790
473	2ed856ffc8a756e9d358af5165c56f3190775a97	3611424659
474	2ed856ffc8a756e9d358af5165c56f3190775a97	3611424659
475	0a35a18d5a85c07997dd11e233c7cef27e7ee829	3611245770
476	0a35a18d5a85c07997dd11e233c7cef27e7ee829	3611245770
477	b4342653cc9062104a5b7c4b9413d808f45a854c	3611434394
478	f120b150b01913dbe3bb442fb4295db43e84f69c	3611201517
479	1cf78612d6d646c3128427382c41ad5787bc0dea	3611310467
480	1cf78612d6d646c3128427382c41ad5787bc0dea	3611310467
481	183e973f13344d3c3c0e45fb4e928865ff889d82	3611303957
482	183e973f13344d3c3c0e45fb4e928865ff889d82	3611303957
483	183e973f13344d3c3c0e45fb4e928865ff889d82	3611303957
484	b6e62107d9465f5959591f387a3a7f2b76759e07	3611193814
485	b6e62107d9465f5959591f387a3a7f2b76759e07	3611193814
486	f0cca78a6e613461997a6797eb4abaea5ea44055	3611366516
487	44b05553fbff25b940b85cfc35a20c540fb424a3	3611423268
488	06a8d493421cb71022373cc57353e9aab569d84a	3611272100
489	06a8d493421cb71022373cc57353e9aab569d84a	3611272100
490	fb0848fa18d7b92cc7c3aaec9728853a02f6c927	38570506925
491	4395a904ae2b7a22e7d001b005f88de111933c1b	3611401986
492	6c8fc15a95a0d2e9c25333575510e25f85fe56a4	3611460252
493	6a72f35c75f9a5f0a2af326b6366ccaeb479baf1	3611428859
494	277bae74e5d1f564d76860049f58d0cd56a8e563	3611384466
495	277bae74e5d1f564d76860049f58d0cd56a8e563	3611384466
496	277bae74e5d1f564d76860049f58d0cd56a8e563	3611384466
497	277bae74e5d1f564d76860049f58d0cd56a8e563	3611384466
498	277bae74e5d1f564d76860049f58d0cd56a8e563	3611384466
499	0f3d30a13b197803ea6e7c05de6bb62df36e761d	38570527650
500	0f3d30a13b197803ea6e7c05de6bb62df36e761d	38570527650
501	0f3d30a13b197803ea6e7c05de6bb62df36e761d	38570527650
502	0f3d30a13b197803ea6e7c05de6bb62df36e761d	38570527650
503	1d58d69574804ec97dcf7e5fc87bf42bd7045a77	3611325477
504	faa92808f31bdf8f676e5b07159da68147d3abb4	3611229932
505	f899d7a2d61f9433a033d5f6e795932addc65623	3611311501
506	f899d7a2d61f9433a033d5f6e795932addc65623	3611311501
507	d0306b29bd29a385188a2df853616a694934c7b2	3611449873
508	d0306b29bd29a385188a2df853616a694934c7b2	3611449873
509	d0306b29bd29a385188a2df853616a694934c7b2	3611449873
510	d0306b29bd29a385188a2df853616a694934c7b2	3611449873
511	8c084ae88f006670c1deaf8d209197774b6bf624	3611347048
512	3e8fd2f8594198b504def8a971672be56df85cf3	3611411861
513	72c9e763937a479bd464bae72200597a97f28bd1	3611234316
514	72c9e763937a479bd464bae72200597a97f28bd1	3611234316
515	f06d5952de85105770b364e3dfea85a5c0c62d3d	38570545874
516	f06d5952de85105770b364e3dfea85a5c0c62d3d	38570545874
517	f40ce5035ef9bf0016b08619a96ea5ce49393b3b	3611287872
518	edee122ae3d495bf5454563ee1f96907127e6030	3611185665
519	edee122ae3d495bf5454563ee1f96907127e6030	3611185665
520	f412d64af0bbafbac77d211f537c65208d9d8248	3611378220
521	32d570a87cd152359bffbd1d2d1af26c44b13f92	3611429901
522	5003af68aa01690470475cc2831d3a525fbfb194	3611257584
523	076fb5c647612dc1f827dc48325c500da41b16fc	3611340844
524	ef3461570eb7824dda36ca825b2bc477fad48ac1	3611225153
525	9f67d5fb01e9846e2436e2d1c63be374c825f61d	38570662324
526	7b59da332fdc54e1c9928d90675d37949631a675	3611306406
527	7b59da332fdc54e1c9928d90675d37949631a675	3611306406
528	7b59da332fdc54e1c9928d90675d37949631a675	3611306406
529	7b59da332fdc54e1c9928d90675d37949631a675	3611306406
530	7b59da332fdc54e1c9928d90675d37949631a675	3611306406
531	e49dd5a1a6fb4b73336bc53dc8458428e8392fe3	3611278417
532	fb0de01472f7bbf8349b4df396160a4a8cc288d2	3611301601
533	fb0de01472f7bbf8349b4df396160a4a8cc288d2	3611301601
534	8590be043ef205ba09067571a98395f8fa6e6c2d	3611194219
535	8590be043ef205ba09067571a98395f8fa6e6c2d	3611194219
536	9e9ab6d2f4dbf8fbdc28231c2cca69cd3633c979	3611338952
537	9e9ab6d2f4dbf8fbdc28231c2cca69cd3633c979	3611338952
538	8ca6d4cc467156aa5027ea8391c8c8668bd28ef3	3611292149
539	d70e34c6308d192e19c5be1579da62c7ac324de5	3611319781
540	d70e34c6308d192e19c5be1579da62c7ac324de5	3611319781
541	1865170ed507107a3b5f91c0fdc7b71bc80edf1f	3611446457
542	1865170ed507107a3b5f91c0fdc7b71bc80edf1f	3611446457
543	144b59969bec62d83b28f1b45f2746d62d6bb40d	3611341330
544	df5011f8624e084ad3d7cd0df695c8dc3608997d	3611413760
545	df5011f8624e084ad3d7cd0df695c8dc3608997d	3611413760
546	a893763f47c032f5426fcb9ed2be83a28b6f67e2	3611195515
547	568aea0b4c7d0d647ac7121f128496a35698cbb9	3611407032
548	fb0de01472f7bbf8349b4df396160a4a8cc288d2	3611311885
549	fb0de01472f7bbf8349b4df396160a4a8cc288d2	3611311885
550	fb0de01472f7bbf8349b4df396160a4a8cc288d2	3611311885
551	fb0de01472f7bbf8349b4df396160a4a8cc288d2	3611311885
552	407a6d3e0366c4e3db20db1766e7c846aa7291ff	3611322446
553	407a6d3e0366c4e3db20db1766e7c846aa7291ff	3611322446
554	407a6d3e0366c4e3db20db1766e7c846aa7291ff	3611322446
555	407a6d3e0366c4e3db20db1766e7c846aa7291ff	3611322446
556	407a6d3e0366c4e3db20db1766e7c846aa7291ff	3611322446
557	407a6d3e0366c4e3db20db1766e7c846aa7291ff	3611322446
558	7b860e0c4ad50ec336aab49e28acb62b43c125ee	3611357959
559	bfcdbad65b33095f16a96590488da9d3311cccb8	3611425536
560	ce23da8bc62b659c20506727bdabe1a1ecb5d29a	3611309753
561	ce23da8bc62b659c20506727bdabe1a1ecb5d29a	3611309753
562	22d2ff23c2d36092a76fee74112ceb421805f61d	38570671934
563	22d2ff23c2d36092a76fee74112ceb421805f61d	38570671934
564	22d2ff23c2d36092a76fee74112ceb421805f61d	38570671934
565	5cfb67b46dd148ceae3d3c97789793afde7c8f27	3611402526
566	980d585434d8fe454d828faf41e2e21d8a8dac26	3611457896
567	980d585434d8fe454d828faf41e2e21d8a8dac26	3611457896
568	9a7066e4ea0bdf98a841604fdb6cf6fe2124d858	3611239835
569	32d964cd2621254de80e9a438ea9697308bbae51	3611328772
570	5cab611ffff2f4009f03ebcfc7cb65b38a44f23d	3611275168
571	1757ad42d308b48e9aebbbbbda5451b82a53d7a2	3611376415
572	1757ad42d308b48e9aebbbbbda5451b82a53d7a2	3611376415
573	e2136332bb5c1dcbdb8463d5066a0e6615c5f270	3611325671
574	e2136332bb5c1dcbdb8463d5066a0e6615c5f270	3611325671
575	e2136332bb5c1dcbdb8463d5066a0e6615c5f270	3611325671
576	e2136332bb5c1dcbdb8463d5066a0e6615c5f270	3611325671
577	a85e08f7b8c18208ab8dffbfe7e69733383d1114	3611272197
578	a85e08f7b8c18208ab8dffbfe7e69733383d1114	3611272197
579	4f9d50a8726dc1b768578eeab03d6f53c855788c	3611444753
580	4f9d50a8726dc1b768578eeab03d6f53c855788c	3611444753
581	3fc765f90a0bf14000a8aaf56fb673f263a34a7e	38570602347
582	8f435efb097a749d3c2c9d688fb3f2ffd5bb5244	38570529952
583	2c6896179ecbc6538f5f32db481d1449c714aba5	3611377447
584	2c6896179ecbc6538f5f32db481d1449c714aba5	3611377447
585	8eab2d41ed5f359880de9544b689405a887360d0	3611257517
586	8eab2d41ed5f359880de9544b689405a887360d0	3611257517
587	191dc2caae2aa277bad6647915fbea03638d255a	38570543588
588	3b98d08410128bc443a7fe36de24e1e2fca3620d	3611461994
589	934ccadfb56ee9821f671c023c27c8c61ae989b2	3611437286
590	b9631118063482d9a5c55f7e128e86f02f35f30e	3611360585
591	b9631118063482d9a5c55f7e128e86f02f35f30e	3611360585
592	285ebfc0b951379f85c1d8521a2aa89135a3fc4b	3611354195
593	f1484e71c97b0698dbbb132b304fd526628e038f	3611325301
594	f1484e71c97b0698dbbb132b304fd526628e038f	3611325301
595	908fbfe33e754f3504ac14aea54948014bdd0909	3611308704
596	908fbfe33e754f3504ac14aea54948014bdd0909	3611308704
597	14e8d3267ef3db1a9f75ad5fec525d6e9897d531	3611307123
598	64698a2c5a2bab4b53bcbde887c711930a238350	3611310850
599	2de2dd15e233af3edacc8712cc1af2cadab40fe1	3611380026
600	dbc908f7364c3b79f73f2a042b2cc10a6309839f	3611250781
601	4951590d056b53d2fa60b635395e9fdf75d37737	3611420521
602	4951590d056b53d2fa60b635395e9fdf75d37737	3611420521
603	a2c9329eb439a2b80a14ad7b38b97afd3fc245ff	3611346876
604	5cf02352ff86fe5384d42e77bdaccb97f549aaef	3611320688
605	5cf02352ff86fe5384d42e77bdaccb97f549aaef	3611320688
606	3fa8a2431accf7a439651ad3680fdc31ad750026	3611399516
607	3fa8a2431accf7a439651ad3680fdc31ad750026	3611399516
608	3fa8a2431accf7a439651ad3680fdc31ad750026	3611399516
609	3fa8a2431accf7a439651ad3680fdc31ad750026	3611399516
610	04e8a010746d5658e8f67a3118b58df5bcbe530e	3611268604
611	608b914f5a8b8227bf026e67b26016bb6a1ae009	3611336570
612	f64444fc1de55da283b16798a0f06152717067f3	3611436834
613	f64444fc1de55da283b16798a0f06152717067f3	3611436834
614	185f1c1a4cd69c61f7296cc3d6cd6c36351d1354	3611251769
615	9886e302d48eab7684b160519118a16d26871104	3611383994
616	9886e302d48eab7684b160519118a16d26871104	3611383994
617	4efa0dba82105a0689606e459c28f3925b8ae031	3611264866
618	c2f1c5c6fb54ee3e6e511634998dc2890ce5cf9e	3611416795
619	cec33c4a706f4dfd8fc463ecc961c39a89a1ec1a	38541491961
620	cec33c4a706f4dfd8fc463ecc961c39a89a1ec1a	38541491961
621	cec33c4a706f4dfd8fc463ecc961c39a89a1ec1a	38541491961
622	a101382831ee2c7da5f9704f161dcf22b662e113	3611195479
623	8fd7b21c1ea61220e8f76e30e2d6a9c63b351883	3611437647
624	1442a0af1e79f6823a6309a0a735ff2638449db7	3611371949
625	fe34d829405537b6f022e5855525b29e9a5cf9f0	3611244641
626	fe34d829405537b6f022e5855525b29e9a5cf9f0	3611244641
627	9d7e78ec6c1c94928976f9122f30c95af6996dad	3611381451
628	5a5385ca4a3f0ddcb1689d1b17d039993b73c267	3611286632
629	dba08761531b69ab8203ad920194e7c37b80053c	3611423448
630	590123dd8b66653899b2e35ac016495087826cc5	3611226579
631	c250935438287296bd0f606517c3ceb33048fbe3	3611261763
632	393d1f3300a0d690056d743c32bbc668e2f93f7a	3611382704
633	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
634	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
635	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
636	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
637	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
638	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
639	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
640	d2278b64aa9ff6b619409971fdb3b9b3244a22f7	3611289056
641	d2278b64aa9ff6b619409971fdb3b9b3244a22f7	3611289056
642	eb41de124583cd88c679f5a6ef3004a2eb3c64ac	3611416942
643	465fcfec608744a8a38a19ef02453a7e99680173	3611328897
644	465fcfec608744a8a38a19ef02453a7e99680173	3611328897
645	2f23886bd2101180fdb82b32ab763015f6325d06	3611295336
646	05edd9adb6fd7c5fe11442cd4923d32770a3d0d1	3611327807
647	05edd9adb6fd7c5fe11442cd4923d32770a3d0d1	3611327807
648	1f931bcea820fbeb5d1c45a5729cc3865f44f9a7	3611456552
649	4c9eb027ccfb7da82b6324ebc848d5a7c798004c	3611235490
650	4c9eb027ccfb7da82b6324ebc848d5a7c798004c	3611235490
651	4c9eb027ccfb7da82b6324ebc848d5a7c798004c	3611235490
652	4c9eb027ccfb7da82b6324ebc848d5a7c798004c	3611235490
653	4c9eb027ccfb7da82b6324ebc848d5a7c798004c	3611235490
654	0f3beecad4077202dac8301156326b73dc0ce90f	3611367365
655	0f3beecad4077202dac8301156326b73dc0ce90f	3611367365
656	0f3beecad4077202dac8301156326b73dc0ce90f	3611367365
657	0f3beecad4077202dac8301156326b73dc0ce90f	3611367365
658	1cbad770579ebc7f9078b570c3656e44b7e34d9d	3611283804
659	1cbad770579ebc7f9078b570c3656e44b7e34d9d	3611283804
660	17b9bc2a277fc97ced02aebb496ccf15c4c64864	38570649313
661	17b9bc2a277fc97ced02aebb496ccf15c4c64864	38570649313
662	47e7a1aa28c65dc9ab97822751071ff50b96a033	3611460468
663	2c6896179ecbc6538f5f32db481d1449c714aba5	3611359709
664	2c6896179ecbc6538f5f32db481d1449c714aba5	3611359709
665	bab1c4f4d444caa225d21b0452820eaa01a93c0e	3611174200
666	5657603e9c0140869b3d1fc9706b0bbf199622f3	38570518223
667	5657603e9c0140869b3d1fc9706b0bbf199622f3	38570518223
668	5657603e9c0140869b3d1fc9706b0bbf199622f3	38570518223
669	dd6c0cab151e3f84637d153236cec89709397269	3611299523
670	dd6c0cab151e3f84637d153236cec89709397269	3611299523
671	d7d03da251b762014efc6203a421e813954bfe01	3611347897
672	e244c7ab1f67db2a4d501108185b4ff65f563e2e	3611283761
673	e244c7ab1f67db2a4d501108185b4ff65f563e2e	3611283761
674	03b5833413ed0378592f5942ca90b65438a0e58f	3611440994
675	32f8f128b1088a2ac9593a9c287d0bbf44dcd063	3611396722
676	9e588d92545b1c7f1199a4084685311b25d3da71	3611389853
677	9e588d92545b1c7f1199a4084685311b25d3da71	3611389853
678	9e588d92545b1c7f1199a4084685311b25d3da71	3611389853
679	1aba7c3b72ecd9d75a115c95cc26716016312fa1	3611423358
680	1aba7c3b72ecd9d75a115c95cc26716016312fa1	3611423358
681	46560ee3a34c22fb5731745384a780836a5fb4ab	3611201458
682	46560ee3a34c22fb5731745384a780836a5fb4ab	3611201458
683	46560ee3a34c22fb5731745384a780836a5fb4ab	3611201458
684	46560ee3a34c22fb5731745384a780836a5fb4ab	3611201458
685	cf6047a73e23b18b143027f2e7c34cd0613ac749	3611272438
686	aaeea4c7cff6291d7325540ce95125ba679684e6	3611167242
687	aaeea4c7cff6291d7325540ce95125ba679684e6	3611167242
688	aaeea4c7cff6291d7325540ce95125ba679684e6	3611167242
689	c0d3051ac0955426002f2a7d8cb68110c80de96e	3611221183
690	c0d3051ac0955426002f2a7d8cb68110c80de96e	3611221183
691	c0d3051ac0955426002f2a7d8cb68110c80de96e	3611221183
692	c0d3051ac0955426002f2a7d8cb68110c80de96e	3611221183
693	c0d3051ac0955426002f2a7d8cb68110c80de96e	3611221183
694	c0d3051ac0955426002f2a7d8cb68110c80de96e	3611221183
695	76d347159a8610d74245b01c474fcb93c27c8616	3611242816
696	76d347159a8610d74245b01c474fcb93c27c8616	3611242816
697	b0fe7436494e9f84b707b0b575b5119c858b8c90	3611315596
698	b0fe7436494e9f84b707b0b575b5119c858b8c90	3611315596
699	1fb389ba66e8b440b14f166e37e4fb38a229063a	3611165541
700	1fb389ba66e8b440b14f166e37e4fb38a229063a	3611165541
701	1fb389ba66e8b440b14f166e37e4fb38a229063a	3611165541
702	b8f077319db25f8c3eb2b9b20f673c0f904ef332	3611366861
703	989bb267dee321716c13505cee83d53406d75f99	3611197547
704	2532ca97a2171221cbde7eac9b86b85c7a3ebcf0	3611284153
705	2d5c460405a6342c8cab329a6122a47e31b6cacb	3611319765
706	e860eede5b768cc6b8e09886cf6a0a2b04731221	3611263402
707	e860eede5b768cc6b8e09886cf6a0a2b04731221	3611263402
708	d70b892342fa23792a225a8cb6c5a470c571c639	3611452620
709	76e50ca610482404203d20cb18891ad425497dc2	3611385598
710	76e50ca610482404203d20cb18891ad425497dc2	3611385598
711	c2b7d2cbc7fb19446a77f086645e77cf2fa13a0a	3611339826
712	c2b7d2cbc7fb19446a77f086645e77cf2fa13a0a	3611339826
713	c2b7d2cbc7fb19446a77f086645e77cf2fa13a0a	3611339826
714	c2b7d2cbc7fb19446a77f086645e77cf2fa13a0a	3611339826
715	673c404e1ddb20a0ded10966b9fc2bc6b47f763b	3611232499
716	673c404e1ddb20a0ded10966b9fc2bc6b47f763b	3611232499
717	673c404e1ddb20a0ded10966b9fc2bc6b47f763b	3611232499
718	673c404e1ddb20a0ded10966b9fc2bc6b47f763b	3611232499
719	646c93564a76bc32b79f7c8d876907b01acde1b8	3611238271
720	050dab4bd540cf36906e15bf482ceca8c5c4bff6	3611212160
721	050dab4bd540cf36906e15bf482ceca8c5c4bff6	3611212160
722	2a026a5086b9798085ae6e84e6af59156a7aead8	3611467617
723	cadc1569b5a9fc7538fa8987d6ff85c8c2167c55	3611345227
724	cadc1569b5a9fc7538fa8987d6ff85c8c2167c55	3611345227
725	6347e7c20bca7a831a4c61c4cdbb343aec80b9cc	3611435065
726	6347e7c20bca7a831a4c61c4cdbb343aec80b9cc	3611435065
727	4dab2613dc41d4443bbbf9b719b78f885e23caa7	3611285589
728	4dab2613dc41d4443bbbf9b719b78f885e23caa7	3611285589
729	4dab2613dc41d4443bbbf9b719b78f885e23caa7	3611285589
730	4dab2613dc41d4443bbbf9b719b78f885e23caa7	3611285589
731	3038e3dde43c800991c4d2898f8e78d46230453b	3611256626
732	9e6296f2a32a602a7533f9f850b72b1c74d88371	3611292620
733	59d7c4f3c5ed9652c4d60a93562bae5695707294	3611210875
734	9808b30a9ae201c0737c90a81049f59a68656d01	3611325561
735	4bc99bc6bf19678c839cc5c53c03f73cba25489b	3611213459
736	792a4b217dbbfbd9a2081dc9d22d6dfaeb57c8d8	3611180827
737	e87974bed58e15d2e93e654f2f1641c1583f0568	3611166585
738	e87974bed58e15d2e93e654f2f1641c1583f0568	3611166585
739	e87974bed58e15d2e93e654f2f1641c1583f0568	3611166585
740	e87974bed58e15d2e93e654f2f1641c1583f0568	3611166585
741	e87974bed58e15d2e93e654f2f1641c1583f0568	3611166585
742	bcf4a50ec55398f60476281133592dba91f48ffd	3611439815
743	d5edb3ff98ba2462604a4285d154420425cda425	3611361002
744	d50e5b7e1c3855ccb98c874f660a98f51f1f2575	3611382335
745	28959395147e2dc69d07a17cf04dd413ad5b8786	38570510949
746	28959395147e2dc69d07a17cf04dd413ad5b8786	38570510949
747	28959395147e2dc69d07a17cf04dd413ad5b8786	38570510949
748	7f4970613a6f3a875450b999c60117dc00b53945	3611278200
749	8a150b1a2f905b631a5ee8dadf164639dc4fda0f	3611446336
750	8a150b1a2f905b631a5ee8dadf164639dc4fda0f	3611446336
751	7bd1678aff2f090666204486179e1d4d1c8d5278	3611182990
752	7bd1678aff2f090666204486179e1d4d1c8d5278	3611182990
753	222d178aa2ff60765cbdf46a8a7018b680d43e02	3611286340
754	8b3b6fe7e319760915521c52f53496a3d56eaea9	3611235956
755	8b3b6fe7e319760915521c52f53496a3d56eaea9	3611235956
756	e03f101feaf13639817b428d2c046e17b8414e8e	3611292822
757	e03f101feaf13639817b428d2c046e17b8414e8e	3611292822
758	273a095124b033ccd756bd6931b054b08f5563d5	3611213135
759	273a095124b033ccd756bd6931b054b08f5563d5	3611213135
760	273a095124b033ccd756bd6931b054b08f5563d5	3611213135
761	46506cbd9c85158c097e6b797b34d3c6321650c9	3611331149
762	46506cbd9c85158c097e6b797b34d3c6321650c9	3611331149
763	9e778f4ba71e753d10de45bc5fd25b74c76da2fd	3611440650
764	9e778f4ba71e753d10de45bc5fd25b74c76da2fd	3611440650
765	c84ccd1a2bd4df0a0fcae41290c44d86850daa13	3611340789
766	61180275e4583b22b59f7cb154644e19c82b9d44	3611357056
767	f6fee130485ee18d33db76767c67d6fa04cdf12b	3611300086
768	64f5901fc92ebc23b296a06a1f4f541fc9d4443f	3611364577
769	64f5901fc92ebc23b296a06a1f4f541fc9d4443f	3611364577
770	c654643d25282f042efdeaaecad553b17173b2b1	3611326983
771	ff96fd5634053b27d7aa1a7632c943ead4c0c6de	3611286066
772	ff96fd5634053b27d7aa1a7632c943ead4c0c6de	3611286066
773	dd4b9a16a2062ac0b1587e6147ab997fa0abca37	3611191820
774	fc191141a99dbdcc409f7b2da32ef1a7d809f8a6	3611360368
775	fc191141a99dbdcc409f7b2da32ef1a7d809f8a6	3611360368
776	fc191141a99dbdcc409f7b2da32ef1a7d809f8a6	3611360368
777	fea78fb4f7c00b3eb9b4ad703720f7ef3731c961	3611345126
778	72507f88c29fbcf89cfb9e33202077ec2618a188	3611261281
779	998615047e27b4f07eca02a13baea1ce36b63d99	3611457165
780	0d3fdebedcbe8f820b4466ab1329f94f2564a035	3611258456
781	a040e18643c3249224aaef8959f8db528ce9cb1a	3611298701
782	a040e18643c3249224aaef8959f8db528ce9cb1a	3611298701
783	5f98bb083740451da7f267f7c3c1d2afd8da27fc	3611212145
784	5f98bb083740451da7f267f7c3c1d2afd8da27fc	3611212145
785	f6ae807a79cd1ac6be28fdc7f94f39388aa976d3	38570506801
786	8dccaf3943b9516aab447f29b5c53f01d74e0951	3611447186
787	8dccaf3943b9516aab447f29b5c53f01d74e0951	3611447186
788	269a76d12249c6d746408bf9e1c28f5946086b3c	3611284515
789	269a76d12249c6d746408bf9e1c28f5946086b3c	3611284515
790	7a486469970b0e3de62d4e5c205f2c76d7a62160	3611331795
791	7a486469970b0e3de62d4e5c205f2c76d7a62160	3611331795
792	3867866c9323d8c3f425d2dd224d71e6d06f42c8	3611202391
793	b99853aae8b6e21e9f4900117b284abcc03e80e2	3611195140
794	b99853aae8b6e21e9f4900117b284abcc03e80e2	3611195140
795	b99853aae8b6e21e9f4900117b284abcc03e80e2	3611195140
796	b99853aae8b6e21e9f4900117b284abcc03e80e2	3611195140
797	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
798	f3ae20de86f79f6160ae882cb9e103fe22a55381	3611270130
799	63fa7d02dddb4a2625db7d3b9a1995d2d808ae95	3611187722
800	7fc927f250836d37d877075ec2753ead49d39b5f	3611425785
801	7fc927f250836d37d877075ec2753ead49d39b5f	3611425785
802	b8d437f5bdfe0ac5f3f9d08e0a4de07bac7eb499	3611217326
803	0ff2f93a69b99bdae89b79b3ed50e32b8505e24f	3611301344
804	0ff2f93a69b99bdae89b79b3ed50e32b8505e24f	3611301344
805	0c4028bff7eedfb6f7cfcf918c8fd954ff0d35f8	3611367165
806	0c4028bff7eedfb6f7cfcf918c8fd954ff0d35f8	3611367165
807	f265a57641167c07696f3f062e391054212f2ec8	3611440053
808	35fe81b16608dff6b712844ee8fc48b823616876	3611413190
809	35fe81b16608dff6b712844ee8fc48b823616876	3611413190
810	b459e5f6264c83b88d43405aca888b73aa16e5a6	3611212935
811	b459e5f6264c83b88d43405aca888b73aa16e5a6	3611212935
812	1c95528272defe76414779e690e896f57e690f91	3611263326
813	42ae1d454e12488d40a25b76e6c8a783d888d2a9	3611449893
814	b2a57bc842c4f43f6a080f07b5df477df5990335	3611424929
815	b2a57bc842c4f43f6a080f07b5df477df5990335	3611424929
816	3c665b1efa434ccc0d1df82dee7b29d3ff7eb87d	3611322017
817	3c665b1efa434ccc0d1df82dee7b29d3ff7eb87d	3611322017
818	3c665b1efa434ccc0d1df82dee7b29d3ff7eb87d	3611322017
819	ddf6a948d1579bc565a834278214afb8309460bc	3611329454
820	30fb7647573b6f84a5c1631dc5c1bb2009a1c72d	3611299872
821	30fb7647573b6f84a5c1631dc5c1bb2009a1c72d	3611299872
822	30fb7647573b6f84a5c1631dc5c1bb2009a1c72d	3611299872
