	oid	cid
971	0ebb34f5dce1da26b83c29480d033dddb26894e2	3611252569
972	183dfedd7f4888eb56faac7a080aec46ceb2ae90	3611249379
973	2c44c8a42151b704cbfda8dce00cadfd8cb9654b	3611252547
974	27c8b2b001cb51e4c2c9aba7b466aef34c55430a	3611250770
975	ad7897330c7f66f33e0fa9845b438c27710d4804	3611252507
976	3a38a7143a1f1118c672e9228b92a360d7afd98d	3611253229
977	7a3d2d8085011db8787b3acd3ed852ae3126bb77	3611251187
978	73952ffd0226d58b4101f468d6142cb4d4577b9d	3611252170
979	af091eddcf123ac1463593f03132e228cec7df2c	3611253353
980	57deedf9cd9d61c11e937d50e7975485921a6a7e	3611251354
981	f2914a8272ef8b443a16e7cf1d0de4432e095453	3611249195
982	d0f4421e253ce9186c16707547dda4a4c465dc2e	3611253436
983	e9f8b4df75d35cebace8c55e6e0bd199fcc3b4bb	3611243190
984	dd16e68002069b7ff4cd759948af65087873d4d9	38570518223
985	f7339bc522beb1380c9ca3b5e5e17340b8fb1800	3611254698
986	0dcb89955611fe4ff848202f52665b6461475015	3611242630
987	c3ccf886212cecb2180af0fa6263f14ab80acd68	3611253558
988	d8b829d2e805398e5d7991f313600b9033c9066e	3611252422
989	176f0737c1cc65e2c0ec82ae29166a507c83e4b8	3611253841
990	c1f311023ac7ce19e35f1e67903818f470bf5b8c	3611252547
991	b5314212700cc2c06eafa2384daaa4ae31b1eed3	3611234234
992	0a6e118c7445b91a14461d90bf424580d067a728	3611254586
993	0acde6959046fdbcbc4980bd914a1da6419432a5	3611255935
994	ccdfc1719dc442951f9f5d654c75400771183878	3611254586
995	5b7a658b821543fb94cec3590a74224e580de2e0	3611254489
996	3d80cd253fe30e90e056f4dae9bf0f589cbd2879	3611254806
997	eeaf39183779ba39d12f6e49db90f776f16113c4	3611252422
998	055599306ec2c91a57ab71565128271a39c617f9	3611256626
999	ddb2d6e53f0319a35fac001dabbb208c945009c7	3611255914
1000	88bcd0169a308d27aff4a90b717e386f402fc1de	3611256374
1001	d925813d4e0c6ec1180661b404f81d0114b3b8b7	3611256150
1002	b1e61d3bee3e983548599195f198e04bf2e94365	3611254501
1003	d70fde8c9a35b0e96df3568cb23bf56535fa36af	3611253851
1004	06752d6d52eb58c1448805ce0a259f79fabfbe93	3611256934
1005	6a3be5d4f66d96c508a45d58fe9a74926c85b485	38570523292
1006	799174080633091e8b6d7f0e2e144f607e7ad3bc	3611253783
1007	b715f9494dd50c92eba1eec67e7e12bb4e7b0286	3611252170
1008	bd070fca33538b02dcd6a1009d5fd0da207d7dfa	3611244460
1009	3b25d8cff2b88875598041c0e15721f3fb11d1fc	3611253851
1010	bbb573019a9e2deb54a9af0e411ee0f09f177c49	3611257022
1011	891a0f911239272c3f327edc5e7809ae20a99313	3611246391
1012	7241949259534221fd38566d01f8dfe343f11f6e	3611256150
1013	71ebcc221575c78ba50b411ee60c71afb99aaf75	3611254750
1014	d0f3fcc1fc64614425a62b0f8185122431095f74	3611247142
1015	5c20d53571785e77daeda9ff67b84fcf080202f3	3607038908
1016	8485507b1f3f576b87e55a7fcbe9070019ca29df	3611257517
1017	86b13e33a5bb2cbc1f28e11a40b7222fc3b03dac	3611257363
1018	96c39d87208305bd0225a0e182be0e963b4596e0	3611256495
1019	f860d533b051a8034f3439d0f9e4fd30ad96ee68	3611244460
1020	3ce33ee899d67841aef1883c0440affc42a5b75a	3611257656
1021	37d1035706651fc857e9e531db93132ff7149bb9	3611250781
1022	8e593f11063fa842a05c6b950ab410671b6db91c	3611247108
1023	e45ce2b63f62b4f4cb5a337a8e225df1882cdcd9	3611256271
1024	5cba02cd827311d82ddcc3b9aa080e13ba022a65	3611256271
1025	52dcab1da1024c56d407c5247ca23e6807c14fea	3611258456
1026	e0459a2a9ffcaf8072473141dbbe9611373b6eb4	38541484736
1027	e0967590f4be9bbff075b4e444a1efdc66ea52ba	3611252170
1028	1bc3e3ee3a61a3252cb11210c655010295afbb1e	3611257596
1029	3b61f60ffc16f762dafc0636e592287f45691c41	38570524286
1030	df1840c12bbe277f84e78f6ddf635573141f23d0	3611254539
1031	77ce9d416b4201cd934a3119035364874c001c26	3611259206
1032	63828c7f984583c261ef6521cde108e4b681a2ae	3611259206
1033	2099ac9eed552c2ca270025f871df171c8c662c3	3611256783
1034	494e4aff9f53086a8c453acc645447c42f88e4c2	3611257132
1035	fd37b3f71804998b5290fd2e7212a9d20e715278	3611250829
1036	61d4bc321d4b0a058d6496f2755a48289f1d99aa	3611253783
1037	f75e7c1701c3fc5705b2d58f25415c2c165be756	3611257584
1038	c2c833102adc154d98420714d5de8f1aaccb13c1	3611254238
1039	a67d571e182f0f99d44c647765c30883371a72d6	3611258714
1040	769350c59f7bacc1a20e858e90f5d532fdbd0451	3611257963
1041	13b67395e89989ac90669dd9177f52691d4702af	3611257279
1042	796f1c374f95b8c79277a00a94e1136919ef6e98	3611259017
1043	78c8711812814e07c65ccd5566228bc100969511	3611243190
1044	780b9b65cb228b020da6925b1f957daa5d37fcaf	3611259017
1045	d7a70f3c7de43620925ce47e2ad619aee755fd44	3611256495
1046	edfa16a6bf160be3c0c579a4a92a942d97eb0ebb	3611259399
1047	2307171c507f83fd5b51ec93bdeb3596df6807ab	3611259399
1048	dd8ae5ad33c9ffd565a60b631093ce1ecccdb8ec	3611258693
1049	eb4e945e3e1a639511eeda84edf1f25ba47cfa1a	3611260996
1050	4de43d739e8d0072825af71a2953f4bb3fe0fbdd	3611253851
1051	1012f2115862439cd05ce0e1475a61e5e732666d	3611258491
1052	430e7a45c4b1bb8fc80fa3d06b63bd5ec9fa6d46	3611253229
1053	732b4b878b8aca3181d58664e9a4817187940067	3611251852
1054	99627a264aab3149cfadbc9d0fea92ce7cc98d10	3611247108
1055	bdd6f14115b549d7cb5347a798231dda3581dd95	3611253436
1056	5aab475d6c3ba987f0febb7646b7532f0d2bc7c1	3611258868
1057	510595dc0a3b85f2a4dbcb528d4a84f91cb95f7b	3611257300
1058	a1c848fcdd06de7afae918e3588a7c2ffa3d242c	38570526641
1059	1ca4992dd734f409017635600368f5f276fe98cc	3611260734
1060	07a4761dbf5f8464ccee74e50db868666952c71a	3611247108
1061	48e2718129a12a74659b04f54b75e5cf09d9c8da	3611261154
1062	4665867a228ebaaf5716a3b0a38e8f6a09921dde	3611259428
1063	37e9ce5ae5c13d3ad77515e3c74397397783bdbd	3611256618
1064	187c9e9896ed09de3dfbbaa7ae608165ad2fa872	3611261192
1065	b563b240749de5bb1c180a27a870137b40286a3d	3611261763
1066	7698183b97bf0f66276968a99811b70e20364060	3611261512
1067	54630450e175afd468f1e0905725b0d634f1c22f	3611258896
1068	a11744fd661013786289242bf8c425a5550d35a6	3611260844
1069	1732d9f2f20bfed7ec70d89db421fe58e7f3cfe0	38570527650
1070	ad25b22541343d53c1d3f9d5b732252cbf1b4fd2	3611233920
1071	9599e5a424faaf05efe5363645b41211463823e2	3611262185
1072	97658fd63034c160d357052446235ed4a6cdd892	3611261297
1073	4f35ed20046c745f40541d08733cc43154ee93d6	3611257519
1074	ac0e826a08bacaf6f04a5a00787143aac3479e2e	3611257279
1075	f4c05c72bb8762c3004ef130acc445507edf1b4a	3611261496
1076	ce1aed6e0a0f03dc8b3be25a074b905c52ddcd97	3611254539
1077	4986fe4e962b7db17f4b46645a14e145a069a0b1	3611261431
1078	0fefe11a648df130d11cfa327b95b82a11b4c6e3	3611262562
1079	7ad6d5e132d0d086ba138ce4a7531c5baaa9b2cb	3611261959
1080	01e4d3694ca75079f9081292576d129f396141c5	3611261281
1081	b0c96eb3e5609357a4b10fdf488df338dd2707c9	3611262253
1082	cf84be1afa9078c7602d8116032eb434b1319f3c	38570523292
1083	a14b2b86ee5f23ad14b54336e78a22c14fff5f7a	3611261645
1084	853d7e01676cdf2515a022679908379864f0acfb	3611261645
1085	f64b66b5cf72782e43c4ed6f414587b22d3afa58	3611259576
1086	71193a7bab3bbe7dfdac0ef2c5cdc4b04fc28094	3611262099
1087	b95597ab240c2b6bdb185ea89f0f059e2a04225d	3611263385
1088	cb47c29994275cf4d6ea536a243ea4754c1caca5	3611262776
1089	68d7dc85101981fe4166f6050323a3aa5e41a7bd	3611263256
1090	d43a2832c11a768c2866b7913cb810f29f795476	3611261297
1091	15f03b5541ec64f4cfe331e1e4c8d43381d9d4cd	3611250781
1092	adcc11c2e50201b28043e32e4e5af14cf473481b	3611256495
1093	3ec75965f4e799be9373dc2e7d42df5f2f069a3a	3611256934
1094	6f08c3a1f67b7db0fe6bbfe0e9b7028bc96315bc	38570529306
1095	fb4c9db05a7c650f550d881fe33dfbd21dcfa7c6	3611263078
1096	8f33e60adb99edcb59600ed7074290eeb1edac04	3611261297
1097	10e26d3f7cceedcc71b8c3e6cc21eff09ac49df7	3611263552
1098	7e3710454ddb9fa9125bfc422b2135e7d9967c07	3611263667
1099	f424baea867530891680bed6dc422be9b28fc4ab	3611261496
1100	5f9569041d6f795b72f9b72916b6d4af2a5f7fff	3611264306
1101	5902049b1da628b0c9a90d54d0592b040e695748	3611249109
1102	a3d0fddb7b26693d49bde455fc8c5258bf391718	3611263501
1103	3c57d90ca14136fad3db12ddc9c22568f9cd4af3	3611264730
1104	38c480991ba74bd811ae13c7b6cf7562891d32a8	3611264866
1105	4083c7bc3ea7b35d28e44b3471684b1f2915a25d	3611262099
1106	ff458eca7ed380f1cbd0f3e6172bf4238540d60d	3611257519
1107	957815a9b394ddffdf93b3a6f3169f6c475c80a4	38570526708
1108	bc2c07b620a0f0e5adb11e148129fba4e0abdcc3	3611263385
1109	5558de5207d7a1da7cb92e6871cfb469b407fe37	3611261645
1110	290d2d550d58b35d13727eb5b325ffe84f8fc031	3611263402
1111	0ed233fc9f8dee030e46e4b8fa5b046672dc5abe	3611265197
1112	9ac5145e520a5405b6443de2431ea1c249f5d166	3611264669
1113	9cec9787b82fe7a54e2f3f47031d03d90ef344c3	3611265175
1114	02fe98c2b9347b53e45f49574f3b39ed7c684cea	3611264840
1115	8f03819aa035b90b2963fb3be7865d9dc25c214e	3611265131
1116	7bfd4e9e6dc99ea23ac3dbaaf62726b9aa76c672	3611264669
1117	2074358ba6c452cb2c70a92943a268552544f316	3611261000
1118	511c2c84192130c36531a8dabff56095574595da	3611263385
1119	c2fc10bda2d64c1921e285ddc7259eaa328dc973	3611264084
1120	9e516252406cbbf4e75754fe9b24d2a9ce04a7c9	3611264399
1121	85efffed7b75094e433cb3897c171c4de1030da6	3611251852
1122	fc2b2534ebfd30887eef1543c5b1cb89f632a032	3611263033
1123	d5a0c6843eff2faab3fcc9949919f9a50c3ac933	3611266176
1124	2cf415d65e11d684022489af5d02a6df9b70c79a	3611263552
1125	ebec5298690fe3c8fde579c6bb269e85ac82fdd9	3611265692
1126	f9911c03800e5cb4660b8b16d22c3b3e1ca711a2	3611242708
1127	eb47066ca53cb5ebc480b7722f43d87b871cb07d	3611265952
1128	3b0fd94fec41d15e022f1085e2b5ad5e430f18ac	3611266709
1129	1980a46ccf9e3f9121ce988f1a8ceeea2bac1e6d	38570530423
1130	15b701dbe38dbd52295478aae9c970ed3eee7e87	3611265965
1131	5a0b6757c57569fb2a0abc1189b83b02d89dff26	3611263779
1132	cacab0e7268e9e907a111bc3cb7e99a8866eb4f2	3611266371
1133	8b6f1603f988ef291aeb9ddc04ef98004fab5773	38570529952
1134	32f5e942f0dd3ca2f19aaa4ba135929a275ea3ff	3611261297
1135	3b31cb3c3dc6bc36e98bc94ccdac110003e5231d	3611266661
1136	c2ad3dcb0680b2f694a5ca16465d679e7c434c28	3611266346
1137	b7896b7d9b754ca7a46fde0b3741ff84d95a1c68	3611267817
1138	91ea3e83f78ae099e699329b75f8a2f8066876d1	3611267155
1139	85aa13f939abc3c4259c51a2194297fac77420c1	3611267155
1140	9f098ac53f373289eaaade99d68b9469c75f809e	3611267179
1141	8f1e53f4324347540d3cbbdc1e87a46fc076cb87	3611263570
1142	7c84e5dba3f43d544ed2fb530696527b081dc640	3611267068
1143	5fe3138fff7aecf59006b0678d514e37627e9fbb	3611265874
1144	9d0e4155769dab2212cb45c244ce623865d24282	38570531905
1145	05885758a29678853f908acd7a439fe1e301ea59	3611266624
1146	3b1609963f73328880b8c7f6cb6467633c988b96	3611268038
1147	19c72352e4ad56025c8c12f6aa8c07731be424c5	3611267445
1148	68bfe7adbb06b53be9f6a5f345dfd87e0f143b80	38570531900
1149	b8ee3ba6cc661999fe0a999dfd811f43069e0efb	38570532289
1150	61c453e5fb882e8917f1dfca8be80359f8fb7e47	3611262458
1151	5cbcdd93643af0afdd68f823479c96ce7913ed18	3611268265
1152	8720d668b4fcafa104bc15d2d3a0bce0920acd41	3611267559
1153	f71176acf1defa49127c79767f7d1633fbc367dd	3611268604
1154	cef963934c339dcf472bdefc77c515c5bb005862	3611266672
1155	0dddbc1ccdc33544a833f7f22622e5154b33d1aa	3611268918
1156	5896a880dde2bc3115ad89045bc83b3b1433f4fc	3611264730
1157	c974d389daec8e699397f47cae55b986c887e5a1	3611267609
1158	4e3586d214e1ad4f5ea7b64a9d886b05fa7f669a	3611268252
1159	783baf91f444675afc2e0d30f42acdb8f3514d68	3611269047
1160	03b70b0a78950fa0fe32e331c3afba485a11f777	3611269153
1161	85828eed70993d79022905e4b94aab2c02af6804	3611267282
1162	f8e804a1455ed6e134677eb52f00a94b3bfb12cf	38570532256
1163	ad7c2331f85b27a3597978b802ab67efd2e5dd2e	3611267301
1164	c39f86a5ad4c3a60948934742bb83c459e5b1683	3611268838
1165	26d6389490cf6b8bb2fe211e805db8af1060d4c2	3611269695
1166	bacc243646624356ad93034d8408f3da074f7f98	3611270012
1167	a231b24e591f3925194527a5d40fdb45c3e02e01	3611269555
1168	5439288b09dc107a58d3efcea75594b8d5f3a248	38570529218
1169	a641a584c6953210d921b1e3004fb90760a5af96	3611254238
1170	1b8876dd3433e7fc90d9b7b022cb8894ab5fde1c	3611270130
1171	54a1e85057d72bf43e39890262bae5375bd679b9	3611263033
1172	8a6936859b633527841e56d6dcdd915cef36ca16	3611267179
1173	d145aa02b8ed0dd89b8f4dc0e90c7cae50c9fe7b	3611265197
1174	a4d04714b231ed0678abe21a9e9a92abffd68392	3611269610
1175	5e3f2fa58b0c191b734184af630d036b416fc230	3611272100
1176	639f988cb9a11b4eab9ae13a6f1588ca41b06e36	3611268915
1177	7d36b967e687a60b6c0b3cac21a697d480bbd528	3611272407
1178	53e1554852b560664f0fcbf0d725c4f38d710088	3611269636
1179	298623e56d4550c63049426e94ee008862453a06	3611272587
1180	34a6e1142e471bb9331f021dd6898c2ec5728673	3611269636
1181	c85fbe32fd98f923cfe2595cdb8fdec65e8ba1e7	3611267282
1182	4910e29cc5205e663ef33ddc7a2003ef0e58254d	3611270130
1183	ba4885d001ba527f40ea2c36e44585697a3e52a6	3611263078
1184	6b41eace816e87d4a1f5e0cf7f3eeff31ce5f254	3611264845
1185	2125fec4b4ca72be5f1b80aae17d7706ba558b1d	3611272246
1186	2731ded379ec6d06a6bfb5cc541f45cf3687a22d	3611272055
1187	b4088a3333a7d2b8dd599897b4e00e62fda61e47	3611272197
1188	bc95e6c1e9bacfa76b48eff8cecee92c9c42ca1d	3611263326
1189	941c4b1ea5d71952debf272fce7243e976c26f81	3611269671
1190	0e274e0e1071095e5f391cdba9c1fe07b88554a3	3611268214
1191	6bfbcf119b4915186e4f8a46815cef3e4459dd20	3611272438
1192	716e7c108af5e9a59ce859525efc8e49fac67d84	3611273026
1193	48121cbbbf8d5659b2746efd66749fd9e77282a9	3611272194
1194	546facf1640ffa8f4c8bd45ddc9a2e541f93e106	3611273129
1195	090d0d571aa02bc3a2bbe483a55640b14b0a6979	3611269758
1196	07e212766411f7c1cf2175e9ad2062c8d6e87181	3611269652
1197	7301f648a25aa0e1b6e1f21068ae44c0facfdc82	3611273026
1198	c7be0ee0bb41bdd85959f6a7ed1f3eb15f314733	3611272299
1199	0e601b39449ba97b1da6e1e6339910ecb086fbdd	3611272299
1200	d938b30d3398899fac461589624a01b14135f512	3611261154
1201	037533dfc026cee25ac352f300d1427eb7aa8645	38570526708
1202	7f7cf4ce9302d5fd3c9c752ee356c52f9d5edfde	38570527650
1203	d4369f1b05f1741d6bdf80e1207cc88b92da6222	3611265965
1204	c92047501336547575297b886a756f28562e16b5	3611269758
1205	369cc93d1bd37816dfe7bf4cdc80f0ef048dbf7b	3611273291
1206	e165b723ad32f5e9e1ba6d8a58cfd527f9a888fa	3611272086
1207	0e22f8bdb9008f6d87065ef8b0193eb8f827b206	38570533752
1208	ba5f95fd7e4fbae1a16a066df0e2e9fdaa3c3ece	3611274000
1209	fac6f249f1120ae48646b6fe387c2711950732b9	3611269582
1210	7e99496aeafd06f56b9efb4f158862e73682091e	3611269131
1211	dc4a461d441c03744f3f257c3cd5ff6a65b83cd1	3611272146
1212	9b26da0b5d3fac318cc92150736588372150d92f	3611272146
1213	c43e349f2841c89bdbb10542b4455cd4b427aa52	3611273652
1214	44fd4b6304b4c5ec4701d779c2dc95f47483eb1b	3611269647
1215	91045eb5d9493bf5d2844658c2efc859c124e130	3611274491
1216	1f539d5b84f887295a7b9e36c0177072ab17400f	3611272887
1217	f20316c4bfa548dc49d78f48b7b1da5265d688f9	3611273137
1218	626e110421bba882c60af9915abd2af9cc6acb43	3611257656
1219	c7763f42d911a80f7234c6a1a8ed09e0f25c58e1	3611267980
1220	8f7a2d3d17ae3de64f7b9dedd48d39f65100df51	3611272081
1221	a8f5ba95d34e8a75a1370a7c0d0b82cd33748bee	3611267179
1222	cc406fa57fa432ac5782a8c042e136a10c61038a	3611273034
1223	44d4063278e6ddd4f1134467d8119f87a3cb64ab	3611272197
1224	7c47b8459455c143df8f82cd3138ef2a88947b84	3611274310
1225	5c0bffe899bab4d95bb786df7f9338263bfb23bc	3611275168
1226	184731f2fffd78437d5d3495fec349331f0ea2a0	3611274377
1227	3c34a6cd1dc36c39990072304396ac73f6e30dd6	3611273149
1228	1ad11ac6e2098770cb623ccb554f704634063213	3611274662
1229	86ce59ab5f40bb1dcbe4774f5798e741a7d1ba33	3611274662
1230	ec1d87e69a00f06dc810612cbdff3aa60cdaccad	3611272587
1231	28dab06f98fed25fa5b48cb626de9325dd820abc	3611259017
1232	9ede2ee0aa736a4333a32add80cf6a04c6c640f5	3611274307
1233	35576c5b6ee89770491ba4054a4ffdcf20a9cde5	3611274892
1234	6f9b245218384cf3cf4cd67d95adf699885d64be	38570535819
1235	e85b4380c3c468562ef4c15a3d484ef9f8063c98	3611265952
1236	16ae5cac23389a2875f16d0e9b18bb024475a336	3611274813
1237	776da368d5219bcbb2d1e236b9a645a5949a1acb	3611274813
1238	840688e8449ed56ed7ca96855267f91eab91cf13	3611274533
1239	2175321bb3617c6b948abb8d190d3867c30bad64	3611275444
1240	0318c7a9a9cb259edc28f73076d9d086fdfe696c	3611274896
1241	18d9e35c84d519edd1160a8d4c5e1e1adc4cf0cf	3611273814
1242	da66cb3e2e597001ad993ae320319b82ccb2ed7f	3611275225
1243	ecd63acb034cfabe0df7236f78d33b19cba8e5eb	3611276349
1244	1a340800066cd3739015adab5d0769ea92f0233e	3611269695
1245	ec3f1c466ed4e60d3a63d24bb1cc16a5273abd52	3611276205
1246	6bba2be4cc77dae918fc2e77c73436d8bbc9b279	3611249571
1247	1f5039fd90f8d00116431d4a30b974486b170b41	3611276322
1248	ac1db9b9828023a81ea6bacaeacb909effaaae3e	3611275999
1249	6ed02de93375b12f26c5de016c00b6f733d3f8be	3611249571
1250	2aff0aec4445891175b25e2a37be0661973c7151	3611274907
1251	b24693c91cca767ae2d730908e38b57d4baf05ab	3611267980
1252	bf5637d8ffe4491bab664578681e326c374ebcd8	3611274310
1253	dce775e299eb577b47577164d5c2dcd190348959	3611276734
1254	a314f677c184807c36bf2434bb862958ea14b2c3	3611272100
1255	a511a7ebf96adf5852f002a0c98121c5092504e2	3611275799
1256	62f3c4d7d1396925e372954f161eef38982f9b0d	3611275894
1257	99238549c22038023c61afbd94449f39e6250fcf	3611275810
1258	7f3f9b80e0564a542e088a8ad002d91d70813318	3611277031
1259	e96527b20dfb6353d3bfad7f0e592933476f502e	3611274888
1260	60822e954c99c2524a0777f9b84760c97d1c174e	3611270130
1261	e349122a6608fba6c0164ae25db044c484c25498	3611268252
1262	f79ed7457dc94fa49a77d8f056d29e4fc447ba77	3611275894
1263	411ef5c1e2a50199799482209e42e1f7dee502ab	3611269319
1264	ed48377c07acb54d387fdb948c8af1a9cc0667bb	3611276637
1265	119b2e9314586a9ff947bf78111de486914ea025	3611278649
1266	b5d3b3c3158f24071895cd8238ad30a9f8dd6f52	3611278417
1267	bb445d58cd792bc97c723239de5289d41461e1ac	3611276731
1268	7fa9aa28eb5f2049f0960c94583db1bfcc3c67b7	3611277049
1269	ad07bbeef66cefa41638077a6db48194f1b109b9	3611277049
1270	6826fff93a9a6998e982d79d4b661423c0af5917	3611278497
1271	820819ee3443cd81213ce062186bce9fdbd16ed5	3611275349
1272	bd81fa7f9e33b465206a100bb7675189e0345bb7	3611277231
1273	f5df146305757c720161c843cb16a94394a38db2	3611277469
1274	acdb3842f550e064a8aeb418ec24d8e98963fa59	3611273909
1275	f2fd91d52b51b4608dbd9fd60b64e672740974ae	3611276154
1276	ab52a7d3cf15bc6259f3fac90786b4c01962299d	3611276154
1277	df57722a36aedda1d57cac07fc934404453f5064	3611278229
1278	bc1d0e38c4b04b14029df46332a72843458edb97	3611279280
1279	114b51f7e3f3141a7d45608bfd3465efe30067ec	3611276529
1280	a6cc63f043e49a3c0d01ae6f24ca19e4c681d83c	3611278200
1281	a39c18bcf088b5fa27da89ef3d1e8e23238ccf51	3611276560
1282	676b162d9be8086e93283f4882be53a741129bf7	3611278791
1283	df098e4f840b884f615bf9d2ac3b2f2136104b87	3611269695
1284	03c1bda674d5729702255448462cbfd82ecaa328	3611278925
1285	ada132749ff31aff1a6f86762b7cb9d48ee3a461	3611278044
1286	bffa8c1429bd734f6a4b3a7c3d466d5956a772ba	3611279404
1287	b5ec379b0d066070aaaee4ad2a5f6b8430ac5bd3	3611273137
1288	11053efb93ee048a99acfbbfe6eb605b9ddd7bd7	3611278964
1289	eeb36591fde7f1be6bb224faa566f967e9676070	3611280606
1290	0eeb43597e35f01348967d19bc7e0ce750d0157e	3611279689
1291	d55f2de75a883738c2671b7f300295ecf26a8e99	3611277096
1292	099d12b86f52e608f0f1b8182f6219fb3735b586	3611279460
1293	fe776fbed8db6135e755a2c3557af106747c75dc	3611277231
1294	829cf971be853b78b047dadcda25ae878a11ea6a	3610531886
1295	007ef649051245f5048c76cc0d1a6dc312a000af	3611276205
1296	11fe659d3c2b5e557ab88efd77a17445209e427c	3611279873
1297	130cee539d93f8f273e5f4cce02353a56ac1cf29	3611279280
1298	bd04669f62a9702cbce54ba50533668b92e858bc	3611269652
1299	c9a548b4a08fae1c7e16adcd50d32f6bbf2002a0	3611273652
1300	55868cb5122c82f83c7ea3d5a6625f969c68bba6	3611279614
1301	ec238ee32a3c633818b1884dbab55567e677e97a	3611279594
1302	f3a336d90002eb36a409e82d8f15bd20b819d891	3611280671
1303	dc5427a380260bb214ff92744cb2ba0a9892d83f	3611281048
1304	923dcf0014bdcfca39474a7658317bd5c205dc69	3611278278
1305	dfe1d67e2f170bbbcc34982b33e9f1ed9e98caf0	3611280564
1306	44d97cb3c6c7d6f3cce3c1fa6e0bd60c30bcb99c	3611279768
1307	7f1f47740c7ff08d0cd14294f8b3f6682b2b7297	3611279550
1308	5f5e1dda6a0a4609c609fc63689798e63a17dd2b	3611281295
1309	00e100556399c0dddeb51ed3e763c2bde5c6e019	38570539458
1310	0eac343b5e0cf8af677ae76d921620c09618dd5e	3611278549
1311	89be63a420d4be3b62e69ae2234e82b44df94661	38540286239
1312	2e1b38382b4b786f3ee2589a278188ac6c17dda7	3611276529
1313	89176b15b548ad66206ef13efa3ba95bbaf57c98	3611280847
1314	584b3e69dac18391eb82383e4329192d57f951ab	3611281901
1315	769eec51f36ec7f0d6290f2ae38385fb3ce7c4ee	3611282224
1316	de275d6ee6814ae767d621faac0fdb067abe225a	3611276731
1317	2c73018921613f3134b7801927244af76f1cebb2	3611279895
1318	d0b5b6e44caee6166cc57c02d787fda4fa8664d5	3611281884
1319	9920c7160ac7fc92956def7eb40bc9a386c1beb4	3611282031
1320	936ce6e142d17552b1870c06b3b1c5b2a4cffd4c	3611280017
1321	2fa1e2360c6d59e3b86589c299c20f8e6ca708ba	3611276400
1322	bfb56bb7b393e1fc7df26564972c8d7e51581fbb	3611266371
1323	c4dba351311b7924cb7ebe8dc60bcecea5b968e1	3611282503
1324	82d003a07cfa29a4f1abc70d06301167bcf9fd4b	38570527650
1325	753c043a1ae20a3782e320a16625dc1a627456a0	3611283438
1326	d06f4b4c6dbf74979fb8884f2f3a1c4beab9ef77	3611281479
1327	1e2e0d6be721356c4f9e51c661ae32517abf7253	3611282753
1328	544029886597ed767cfc6f4d3603a1ff634b78e8	3611281090
1329	3547e8bec8154226c6c2d0a650aa6c3f66980e9b	3611282940
1330	6127b21276cd39ebdacc27583982b6fb79015128	3611270130
1331	538a0ca1eb1c152136c7d9ff87167b799eb46eeb	3611279768
1332	2bd872e1962f8c57806d96b1580d51e6ebe489af	3611281775
1333	640b88957e1fb23ddeaa0bb842bc574f58c5f4b9	3611283761
1334	8c763342400a48dd99cc5b9579c346752ea97db4	3611279594
1335	90c3f4b98a945bdac0a3c16c426c4ed568f1835e	3611281062
1336	b05e3449325b8ce4fb6129f6c84fcf498e4a9013	3611283189
1337	f8e15b7fbe133ef2a2be51d261c25b3b6732218a	3611283189
1338	41d69b050f546072be4b583c4311dd6d5f3d7810	3611272587
1339	0cd6b4afd03c9cc7824de03a8d69a4a7862924a6	3611283689
1340	b33fa29ee4cbd3d4949906cf07dc319fea9f8789	3611283804
1341	bbb7cf32407172b345a24ea3b49f9df542091a15	3611282948
1342	1fab603c2d44b57924d056d26102bff44827e79c	3611281048
1343	9f0ecb0fb684dcc31dd6f419e20b85c4fae290d4	3611283387
1344	6268ea722aa385ffc66deb56de0b45fd72dc2758	3611263326
1345	41bd391e92c63b6088c8141e910c4e5289aa1724	3611274813
1346	2a6712afe91d1eacab31cf4e0d56a6302300d85b	3611279610
1347	1160209ee7d7589caef0027a7003ff0c8338b478	3611283911
1348	683d13821bfcd8d488d0135753399a03b3a08724	3611282329
1349	5fcf55336efb69e5a6644e2a93c974e97ab20692	3611284299
1350	2f19e4ea06a81ef58cae3afecb3d9abbc1bb10de	3611279280
1351	e2bf8b900270d6a3bed673f6fd84e79745750dd5	3611284291
1352	35b722e862fa621a605b5b168541df3742bd7d54	3611284199
1353	7097894979f4cb634f52ca2f34f8d7d2c2602490	3611283385
1354	fa0b20a6b3dbce1f7d6b9531a0cde9177467b525	3611285589
1355	3b6b6ffaed6884d309c127667d644e132ed8624d	3611284127
1356	c31ee65e699529f4364ec9bc1cf0fd246c424c18	3611283438
1357	20df8af805e89eff4b59c9076af54c9d01dc9473	3611283355
1358	c9b17f5c17acaecdab354ee1b37fb4e63b40c9a3	3611285291
1359	b63f8ff39c7acf818eb286bd3aa1f8f549d3c625	3611282992
1360	2b4adc08c38a68c9575701317cb53c132908e45e	3611278849
1361	9172e8f98b21fecfa747b426c6a4a9c6cc6535d5	3611285278
1362	01fb1421ccde8e3a399edd1daf318c2ae943dad3	3611286340
1363	a4bf81c2afc0a8d8e1ecec94ba3260b75b472d7d	3611282864
1364	3f31c12a8dd167f47481fab11f9aa38c481ca6cd	3611286259
1365	be58a4a7456551ffce3a47c05ad11efe7bd8bc3f	3611285771
1366	0f41531c65657cb3b491a5705830cc8c4fc7e535	3611285250
1367	344cbf2eadc5b2c9ce6e94ff1c79bf600e7c8a88	3611284351
